asin,fnsku,product_name,fulfillment_center,country_code,longest_side,median_side,shortest_side,measurement_units,weight,weight_units,item_volume,volume_units,product_size_tier,average_quantity_on_hand,average_quantity_pending_removal,estimated_total_item_volume,month_of_charge,storage_utilization_ratio,storage_utilization_ratio_units,base_rate,utilization_surcharge_rate,avg_qty_for_sus,est_vol_for_sus,est_base_msf,est_sus,currency,estimated_monthly_storage_fee,category,eligible_for_inventory_discount,qualifies_for_inventory_discount,total_incentive_fee_amount,breakdown_incentive_fee_amount,average_quantity_customer_orders,storage_utilization_ratio_num,storage_utilization_ratio_cat,volume_units_adapt,breakdown_incentive_fee_amount_clean,item_volume_m3,estimated_total_item_volume_m3,est_vol_for_sus_m3,base_rate_per_m3,utilization_surcharge_rate_per_m3,volume_units_standardized
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,RMU1,ES,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,77.25,0.0,0.1667,2025-02-01,3.7,weeks,27.54,0.0,0.14,0.0003,4.5886,0.0,EUR,4.5886,Others,False,False,0.0,--,1.54,3.7,Menos de 6 meses,0.0022,0.0,0.0022,0.1667,0.0003,27.54,0.0,cubic meters
B0BTDTN52N,X001PQRHT3,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Rosa,RMU1,ES,20.0,8.5,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,52.75,0.0,0.0752,2025-02-01,3.7,weeks,27.54,0.0,10.21,0.0146,2.0717,0.0,EUR,2.0717,Others,False,False,0.0,--,0.07,3.7,Menos de 6 meses,0.0014,0.0,0.0014,0.0752,0.0146,27.54,0.0,cubic meters
B07ZTHSVCK,X001T0EPOZ,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,RMU1,ES,30.9,8.4,8.4,centimeters,0.81,kilograms,0.0022,cubic meters,Standard-Size,30.61,0.0,0.0659,2025-02-01,3.7,weeks,27.54,0.0,0.29,0.0006,1.8142,0.0,EUR,1.8142,Others,False,False,0.0,--,0.39,3.7,Menos de 6 meses,0.0022,0.0,0.0022,0.0659,0.0006,27.54,0.0,cubic meters
B0D87X42RN,X00231GYQL,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,RMU1,ES,19.8,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,9.18,0.0,0.0127,2025-02-01,3.7,weeks,27.54,0.0,1.29,0.0018,0.349,0.0,EUR,0.349,Others,False,False,0.0,--,0.11,3.7,Menos de 6 meses,0.0014,0.0,0.0014,0.0127,0.0018,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,RMU1,ES,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0014,cubic meters,Standard-Size,1.36,0.0,0.0015,2025-02-01,3.7,weeks,27.54,0.0,0.04,0.0001,0.0405,0.0,EUR,0.0405,Others,False,False,0.0,--,0.68,3.7,Menos de 6 meses,0.0014,0.0,0.0014,0.0015,0.0001,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,SVQ1,ES,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,86.0,0.0,0.1868,2025-02-01,3.7,weeks,27.54,0.0,7.29,0.0158,5.1443,0.0,EUR,5.1443,Others,False,False,0.0,--,0.0,3.7,Menos de 6 meses,0.0022,0.0,0.0022,0.1868,0.0158,27.54,0.0,cubic meters
B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,SVQ1,ES,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,4.21,0.0,0.0045,2025-02-01,3.7,weeks,27.54,0.0,0.29,0.0004,0.1242,0.0,EUR,0.1242,Others,False,False,0.0,--,0.96,3.7,Menos de 6 meses,0.0014,0.0,0.0014,0.0045,0.0004,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,SVQ1,ES,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,37.0,0.0,0.0775,2025-02-01,3.7,weeks,27.54,0.0,0.0,0.0,2.135,0.0,EUR,2.135,Others,False,False,0.0,--,1.79,3.7,Menos de 6 meses,0.0022,0.0,0.0022,0.0775,0.0,27.54,0.0,cubic meters
B0BTDTN52N,X001PQRHT3,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Rosa,SVQ1,ES,20.0,8.5,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,0.57,0.0,0.0008,2025-02-01,3.7,weeks,27.54,0.0,0.0,0.0,0.0225,0.0,EUR,0.0225,Others,False,False,0.0,--,0.0,3.7,Menos de 6 meses,0.0014,0.0,0.0014,0.0008,0.0,27.54,0.0,cubic meters
B07ZTHSVCK,X001T0EPOZ,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,SVQ1,ES,30.9,8.4,8.4,centimeters,0.81,kilograms,0.0022,cubic meters,Standard-Size,4.32,0.0,0.0085,2025-02-01,3.7,weeks,27.54,0.0,0.04,0.0001,0.2337,0.0,EUR,0.2337,Others,False,False,0.0,--,0.43,3.7,Menos de 6 meses,0.0022,0.0,0.0022,0.0085,0.0001,27.54,0.0,cubic meters
B0D87X42RN,X00231GYQL,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,SVQ1,ES,19.8,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,13.86,0.0,0.0194,2025-02-01,3.7,weeks,27.54,0.0,3.04,0.0042,0.5332,0.0,EUR,0.5332,Others,False,False,0.0,--,0.0,3.7,Menos de 6 meses,0.0014,0.0,0.0014,0.0194,0.0042,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,SVQ1,ES,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0014,cubic meters,Standard-Size,14.0,0.0,0.0188,2025-02-01,3.7,weeks,27.54,0.0,0.18,0.0003,0.5171,0.0,EUR,0.5171,Others,False,False,0.0,--,0.79,3.7,Menos de 6 meses,0.0014,0.0,0.0014,0.0188,0.0003,27.54,0.0,cubic meters
B0183RZ2VI,X000GERVU5,TUBOPLUS- TUBOX3 Naranja 2020 Bote Presurizador de Pelotas de Tenis y Padel - Ahorra Bolas por un Tubo!! - Más Vida para Tus Bolas – Made in Zaragoza-Spain –,ZAZ1,ES,20.0,9.0,9.0,centimeters,0.32,kilograms,0.0016,cubic meters,Standard-Size,8.64,0.0,0.014,2025-02-01,3.7,weeks,27.54,0.0,0.0,0.0,0.386,0.0,EUR,0.386,Others,False,False,0.0,--,0.0,3.7,Menos de 6 meses,0.0016,0.0,0.0016,0.014,0.0,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,ZAZ1,ES,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,2.93,0.0,0.0064,2025-02-01,3.7,weeks,27.54,0.0,0.0,0.0,0.1754,0.0,EUR,0.1754,Others,False,False,0.0,--,0.0,3.7,Menos de 6 meses,0.0022,0.0,0.0022,0.0064,0.0,27.54,0.0,cubic meters
B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco,ZAZ1,ES,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,14.82,0.0,0.0201,2025-02-01,3.7,weeks,27.54,0.0,0.0,0.0,0.5549,0.0,EUR,0.5549,Others,False,False,0.0,--,0.0,3.7,Menos de 6 meses,0.0014,0.0,0.0014,0.0201,0.0,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables,ZAZ1,ES,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,5.0,0.0,0.011,2025-02-01,3.7,weeks,27.54,0.0,0.0,0.0,0.3035,0.0,EUR,0.3035,Others,False,False,0.0,--,0.0,3.7,Menos de 6 meses,0.0022,0.0,0.0022,0.011,0.0,27.54,0.0,cubic meters
B07ZTHSVCK,X001T0EPOZ,TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel,ZAZ1,ES,30.9,8.4,8.4,centimeters,0.81,kilograms,0.0022,cubic meters,Standard-Size,9.64,0.0,0.021,2025-02-01,3.7,weeks,27.54,0.0,0.0,0.0,0.5796,0.0,EUR,0.5796,Others,False,False,0.0,--,0.0,3.7,Menos de 6 meses,0.0022,0.0,0.0022,0.021,0.0,27.54,0.0,cubic meters
B0D87X42RN,X00231GYQL,TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado,ZAZ1,ES,19.8,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,3.54,0.0,0.0049,2025-02-01,3.7,weeks,27.54,0.0,0.0,0.0,0.1362,0.0,EUR,0.1362,Others,False,False,0.0,--,0.0,3.7,Menos de 6 meses,0.0014,0.0,0.0014,0.0049,0.0,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul,ZAZ1,ES,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0014,cubic meters,Standard-Size,19.5,0.0,0.0277,2025-02-01,3.7,weeks,27.54,0.0,0.0,0.0,0.7644,0.0,EUR,0.7644,Others,False,False,0.0,--,0.0,3.7,Menos de 6 meses,0.0014,0.0,0.0014,0.0277,0.0,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,TUBOPLUS - TuboX3- Ball Pressurizer for Tennis and Padel - Blue Color,CWL1,GB,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0502,cubic feet,Standard-Size,1.0,0.0,0.0502,2025-03-01,>52,weeks,0.76,0.0,1.0,0.0502,0.04,0.0,GBP,0.04,Others,False,False,0.0,--,0.0,52.0,Superior a un año,0.00142150336,0.0,0.00142150336,0.00142150336,0.00142150336,26.839190869024748,0.0,cubic meters
B07ZTHSVCK,X001T0EPOZ,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",DEU1,DE,30.9,8.4,8.4,centimeters,0.81,kilograms,0.0022,cubic meters,Standard-Size,0.29,0.0,0.0006,2025-03-01,5.0,weeks,27.54,0.0,0.29,0.0006,0.0164,0.0,EUR,0.0164,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0022,0.0,0.0022,0.0006,0.0006,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,"TUBOPLUS ABS C1-O2UC-HPCJ TuboPlus-Tubox3-Tennis und Paddle Ball Druckregler-Blau, 3 Pelotas",DEU1,DE,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0014,cubic meters,Standard-Size,0.19,0.1,0.0001,2025-03-01,5.0,weeks,27.54,0.0,0.1,0.0001,0.0036,0.0,EUR,0.0036,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0014,0.0,0.0014,0.0001,0.0001,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",DUS2,DE,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,0.1,0.0,0.0002,2025-03-01,5.0,weeks,27.54,0.0,0.1,0.0002,0.0047,0.0,EUR,0.0047,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0022,0.0,0.0022,0.0002,0.0002,27.54,0.0,cubic meters
B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Tennis- und Padelballdrucker | Weiß,DUS2,DE,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,0.16,0.0,0.0002,2025-03-01,5.0,weeks,27.54,0.0,0.16,0.0002,0.0049,0.0,EUR,0.0049,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0014,0.0,0.0014,0.0002,0.0002,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,DUS2,DE,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,0.13,0.1,0.0001,2025-03-01,5.0,weeks,27.54,0.0,0.03,0.0001,0.0016,0.0,EUR,0.0016,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0022,0.0,0.0022,0.0001,0.0001,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,DUS2,DE,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,0.1,0.0,0.0002,2025-03-01,5.0,weeks,27.54,0.0,0.1,0.0002,0.0047,0.0,EUR,0.0047,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0022,0.0,0.0022,0.0002,0.0002,27.54,0.0,cubic meters
B0D22R7L7D,X0020AR9P5,TUBOPLUS 29 PSI X3e (ohne Luftpumpe),DUS2,DE,25.2,8.8,8.7,centimeters,0.25,kilograms,0.0019,cubic meters,Standard-Size,0.1,0.0,0.0002,2025-03-01,5.0,weeks,27.54,0.0,0.1,0.0002,0.0041,0.0,EUR,0.0041,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0019,0.0,0.0019,0.0002,0.0002,27.54,0.0,cubic meters
B0183RZ2VI,X000GERVU5,TUBOPLUS Behälter Steht unter Druck (BLAU) Tennis/Padel,DUS4,DE,20.0,9.0,9.0,centimeters,0.32,kilograms,0.0016,cubic meters,Standard-Size,1.0,0.0,0.0016,2025-03-01,5.0,weeks,27.54,0.0,0.48,0.0008,0.0445,0.0,EUR,0.0445,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0016,0.0,0.0016,0.0016,0.0008,27.54,0.0,cubic meters
B0BTDTVCG2,X001PQP7JP,TUBOPLUS TuboX3 Tennis- und Padelballdrucker | Weiß,DUS4,DE,20.2,8.3,8.1,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,1.0,0.0,0.0014,2025-03-01,5.0,weeks,27.54,0.0,0.0,0.0,0.0373,0.0,EUR,0.0373,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0014,0.0,0.0014,0.0014,0.0,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,DUS4,DE,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,3.0,0.0,0.0066,2025-03-01,5.0,weeks,27.54,0.0,3.0,0.0066,0.1813,0.0,EUR,0.1813,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0022,0.0,0.0022,0.0066,0.0066,27.54,0.0,cubic meters
B07ZTHSVCK,X001T0EPOZ,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",DUS4,DE,30.9,8.4,8.4,centimeters,0.81,kilograms,0.0022,cubic meters,Standard-Size,1.0,0.0,0.0022,2025-03-01,5.0,weeks,27.54,0.0,0.0,0.0,0.0599,0.0,EUR,0.0599,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0022,0.0,0.0022,0.0022,0.0,27.54,0.0,cubic meters
B0D1Z9TGWZ,X00209ZLGP,TUBOPLUS 29PSI X4e (keine Luftpumpe im Lieferumfang enthalten),DUS4,DE,30.8,9.0,8.9,centimeters,0.3,kilograms,0.0025,cubic meters,Standard-Size,1.0,0.0,0.0025,2025-03-01,5.0,weeks,27.54,0.0,1.0,0.0025,0.0677,0.0,EUR,0.0677,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0025,0.0,0.0025,0.0025,0.0025,27.54,0.0,cubic meters
B0D22R7L7D,X0020AR9P5,TUBOPLUS 29 PSI X3e (ohne Luftpumpe),DUS4,DE,25.2,8.8,8.7,centimeters,0.25,kilograms,0.0019,cubic meters,Standard-Size,1.0,0.0,0.0019,2025-03-01,5.0,weeks,27.54,0.0,0.74,0.0014,0.053,0.0,EUR,0.053,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0019,0.0,0.0019,0.0019,0.0014,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,"TUBOPLUS ABS C1-O2UC-HPCJ TuboPlus-Tubox3-Tennis und Paddle Ball Druckregler-Blau, 3 Pelotas",DUS4,DE,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0014,cubic meters,Standard-Size,0.16,0.0,0.0002,2025-03-01,5.0,weeks,27.54,0.0,0.0,0.0,0.0063,0.0,EUR,0.0063,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0014,0.0,0.0014,0.0002,0.0,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,FRA3,DE,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,0.16,0.0,0.0004,2025-03-01,5.0,weeks,27.54,0.0,0.16,0.0004,0.0106,0.0,EUR,0.0106,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0022,0.0,0.0022,0.0004,0.0004,27.54,0.0,cubic meters
B07ZTHSVCK,X001T0EPOZ,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",FRA3,DE,30.9,8.4,8.4,centimeters,0.81,kilograms,0.0022,cubic meters,Standard-Size,0.45,0.0,0.001,2025-03-01,5.0,weeks,27.54,0.0,0.45,0.001,0.0294,0.0,EUR,0.0294,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0022,0.0,0.0022,0.001,0.001,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",FRA7,DE,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,2.0,0.0,0.0043,2025-03-01,5.0,weeks,27.54,0.0,1.39,0.003,0.1189,0.0,EUR,0.1189,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0022,0.0,0.0022,0.0043,0.003,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,FRA7,DE,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,0.39,0.0,0.0009,2025-03-01,5.0,weeks,27.54,0.0,0.39,0.0009,0.0233,0.0,EUR,0.0233,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0022,0.0,0.0022,0.0009,0.0009,27.54,0.0,cubic meters
B07ZTHSVCK,X001T0EPOZ,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",FRA7,DE,30.9,8.4,8.4,centimeters,0.81,kilograms,0.0022,cubic meters,Standard-Size,0.42,0.0,0.0009,2025-03-01,5.0,weeks,27.54,0.0,0.0,0.0,0.025,0.0,EUR,0.025,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0022,0.0,0.0022,0.0009,0.0,27.54,0.0,cubic meters
B0D22R7L7D,X0020AR9P5,TUBOPLUS 29 PSI X3e (ohne Luftpumpe),FRA7,DE,25.2,8.8,8.7,centimeters,0.25,kilograms,0.0019,cubic meters,Standard-Size,1.0,0.0,0.0019,2025-03-01,5.0,weeks,27.54,0.0,0.65,0.0012,0.0528,0.0,EUR,0.0528,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0019,0.0,0.0019,0.0019,0.0012,27.54,0.0,cubic meters
B0183RZ2VI,X000GERVU5,TUBOPLUS Behälter Steht unter Druck (BLAU) Tennis/Padel,HAM2,DE,20.0,9.0,9.0,centimeters,0.32,kilograms,0.0016,cubic meters,Standard-Size,3.0,0.0,0.0049,2025-03-01,5.0,weeks,27.54,0.0,1.45,0.0024,0.1323,0.0,EUR,0.1323,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0016,0.0,0.0016,0.0049,0.0024,27.54,0.0,cubic meters
B07ZTHSVCK,X0013ZBBK7,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",HAM2,DE,30.8,8.6,8.2,centimeters,0.6,kilograms,0.0022,cubic meters,Standard-Size,1.0,0.0,0.0022,2025-03-01,5.0,weeks,27.54,0.0,0.61,0.0013,0.0591,0.0,EUR,0.0591,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0022,0.0,0.0022,0.0022,0.0013,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,HAM2,DE,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,1.0,0.0,0.0022,2025-03-01,5.0,weeks,27.54,0.0,1.0,0.0022,0.0599,0.0,EUR,0.0599,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0022,0.0,0.0022,0.0022,0.0022,27.54,0.0,cubic meters
B0BTDSDQC5,X001PQPPUB,TUBOPLUS Tubox3 (ohne Pumpe) – Druckverstärker für Paddel- und Tennisbälle | 3-Ball-Beutel | Paddelzubehör,HAM2,DE,24.0,8.4,8.3,centimeters,0.37,kilograms,0.0017,cubic meters,Standard-Size,1.0,0.0,0.0017,2025-03-01,5.0,weeks,27.54,0.0,1.0,0.0017,0.0455,0.0,EUR,0.0455,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0017,0.0,0.0017,0.0017,0.0017,27.54,0.0,cubic meters
B0BTDTN52N,X001PQRHT3,"TUBOPLUS TuboX3 Tennis- und Padel-Drucker, Farbe Rosa",HAM2,DE,20.0,8.5,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,1.0,0.0,0.0014,2025-03-01,5.0,weeks,27.54,0.0,1.0,0.0014,0.0389,0.0,EUR,0.0389,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0014,0.0,0.0014,0.0014,0.0014,27.54,0.0,cubic meters
B0D87X42RN,X00231GYQL,TUBOPLUS TuboX3 Color Presurizer für Tennis- und Padelbälle | Farbe Gold,HAM2,DE,19.8,8.4,8.4,centimeters,0.3,kilograms,0.0014,cubic meters,Standard-Size,1.0,0.0,0.0014,2025-03-01,5.0,weeks,27.54,0.0,1.0,0.0014,0.038,0.0,EUR,0.038,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0014,0.0,0.0014,0.0014,0.0014,27.54,0.0,cubic meters
B0786KK4TG,X002326XGB,"TUBOPLUS ABS C1-O2UC-HPCJ TuboPlus-Tubox3-Tennis und Paddle Ball Druckregler-Blau, 3 Pelotas",HAM2,DE,19.9,8.5,8.4,centimeters,0.31,kilograms,0.0014,cubic meters,Standard-Size,0.94,0.0,0.0013,2025-03-01,5.0,weeks,27.54,0.0,0.0,0.0,0.0362,0.0,EUR,0.0362,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0014,0.0,0.0014,0.0013,0.0,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,LCJ4,DE,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,0.19,0.0,0.0004,2025-03-01,5.0,weeks,27.54,0.0,0.19,0.0004,0.012,0.0,EUR,0.012,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0022,0.0,0.0022,0.0004,0.0004,27.54,0.0,cubic meters
B07ZTHSVCK,X001T0EPOZ,"TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas",LCJ4,DE,30.9,8.4,8.4,centimeters,0.81,kilograms,0.0022,cubic meters,Standard-Size,0.13,0.0,0.0003,2025-03-01,5.0,weeks,27.54,0.0,0.13,0.0003,0.008,0.0,EUR,0.008,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0022,0.0,0.0022,0.0003,0.0003,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,LEJ5,DE,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,4.0,0.0,0.0088,2025-03-01,5.0,weeks,27.54,0.0,4.0,0.0088,0.24,0.0,EUR,0.24,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0022,0.0,0.0022,0.0088,0.0088,27.54,0.0,cubic meters
B0BTDS4GYS,X001PQP7KJ,TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör,MUC3,DE,31.2,8.4,8.4,centimeters,0.45,kilograms,0.0022,cubic meters,Standard-Size,3.0,0.0,0.0066,2025-03-01,5.0,weeks,27.54,0.0,3.0,0.0066,0.18,0.0,EUR,0.18,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0022,0.0,0.0022,0.0066,0.0066,27.54,0.0,cubic meters
B0183RZ2VI,X000GERVU5,TUBOPLUS Behälter Steht unter Druck (BLAU) Tennis/Padel,PRG2,DE,20.0,9.0,9.0,centimeters,0.32,kilograms,0.0016,cubic meters,Standard-Size,0.23,0.0,0.0004,2025-03-01,5.0,weeks,27.54,0.0,0.0,0.0,0.01,0.0,EUR,0.01,Others,False,False,0.0,--,0.0,5.0,Menos de 6 meses,0.0016,0.0,0.0016,0.0004,0.0,27.54,0.0,cubic meters
